name,build_time
t1_c1_5r16s2o,1.076101
t1_c1_5r16s2o,1.069177
t1_c1_5r16s2o,1.086874
t1_c1_5r16s2o,0.773102
t1_c1_5r16s2o,0.679981
t1_c1_5r16s2o,0.855902
t1_c1_5r16s2o,0.869846
t1_c1_5r16s2o,0.681244
t1_c1_5r16s2o,0.798266
t1_c1_5r16s2o,1.079007
t1_c1_5r2s1o,1.079807
t1_c1_5r2s1o,1.091303
t1_c1_5r2s1o,0.924399
t1_c1_5r2s1o,0.703462
t1_c1_5r2s1o,0.861281
t1_c1_5r2s1o,0.673045
t1_c1_5r2s1o,0.860349
t1_c1_5r2s1o,0.881180
t1_c1_5r2s1o,0.704567
t1_c1_5r2s1o,0.751620
t1_c1_5r2s2o,0.696436
t1_c1_5r2s2o,0.705835
t1_c1_5r2s2o,0.690061
t1_c1_5r2s2o,0.862958
t1_c1_5r2s2o,0.684389
t1_c1_5r2s2o,0.696593
t1_c1_5r2s2o,0.858984
t1_c1_5r2s2o,0.712978
t1_c1_5r2s2o,0.688764
t1_c1_5r2s2o,1.037065
t1_c1_5r2s3o,1.080957
t1_c1_5r2s3o,1.088314
t1_c1_5r2s3o,1.071894
t1_c1_5r2s3o,0.679281
t1_c1_5r2s3o,0.857564
t1_c1_5r2s3o,0.665017
t1_c1_5r2s3o,0.679910
t1_c1_5r2s3o,0.863236
t1_c1_5r2s3o,0.877962
t1_c1_5r2s3o,1.085014
t1_c1_5r2s4o,1.099568
t1_c1_5r2s4o,1.076095
t1_c1_5r2s4o,0.816134
t1_c1_5r2s4o,0.852616
t1_c1_5r2s4o,0.670861
t1_c1_5r2s4o,0.682547
t1_c1_5r2s4o,0.691647
t1_c1_5r2s4o,0.671490
t1_c1_5r2s4o,0.985594
t1_c1_5r2s4o,1.088088
t1_c1_5r3s1o,1.091684
t1_c1_5r3s1o,1.079720
t1_c1_5r3s1o,0.862948
t1_c1_5r3s1o,0.881337
t1_c1_5r3s1o,0.911943
t1_c1_5r3s1o,0.676148
t1_c1_5r3s1o,0.680990
t1_c1_5r3s1o,0.966494
t1_c1_5r3s1o,1.076615
t1_c1_5r3s1o,1.076058
t1_c1_5r3s2o,1.091953
t1_c1_5r3s2o,0.715871
t1_c1_5r3s2o,0.681207
t1_c1_5r3s2o,0.680513
t1_c1_5r3s2o,0.681533
t1_c1_5r3s2o,0.691299
t1_c1_5r3s2o,0.686951
t1_c1_5r3s2o,0.996962
t1_c1_5r3s2o,1.090500
t1_c1_5r3s2o,1.070500
t1_c1_5r3s3o,1.101267
t1_c1_5r3s3o,0.683845
t1_c1_5r3s3o,0.711220
t1_c1_5r3s3o,0.700067
t1_c1_5r3s3o,0.677396
t1_c1_5r3s3o,0.702097
t1_c1_5r3s3o,0.716216
t1_c1_5r3s3o,1.066535
t1_c1_5r3s3o,1.081198
t1_c1_5r3s3o,1.089989
t1_c1_5r3s4o,1.034313
t1_c1_5r3s4o,0.676674
t1_c1_5r3s4o,0.677595
t1_c1_5r3s4o,0.699673
t1_c1_5r3s4o,0.686727
t1_c1_5r3s4o,0.860982
t1_c1_5r3s4o,0.832575
t1_c1_5r3s4o,1.086909
t1_c1_5r3s4o,1.067748
t1_c1_5r3s4o,1.071451
t1_c1_5r4s1o,0.861512
t1_c1_5r4s1o,0.677792
t1_c1_5r4s1o,0.696408
t1_c1_5r4s1o,0.675945
t1_c1_5r4s1o,0.694025
t1_c1_5r4s1o,0.677532
t1_c1_5r4s1o,0.867607
t1_c1_5r4s1o,1.089861
t1_c1_5r4s1o,1.076786
t1_c1_5r4s1o,1.078748
t1_c1_5r4s1ostride,0.824894
t1_c1_5r4s1ostride,0.694428
t1_c1_5r4s1ostride,0.685523
t1_c1_5r4s1ostride,0.698097
t1_c1_5r4s1ostride,0.680057
t1_c1_5r4s1ostride,0.859481
t1_c1_5r4s1ostride,0.875185
t1_c1_5r4s1ostride,0.673014
t1_c1_5r4s1ostride,0.863392
t1_c1_5r4s1ostride,0.681077
t1_c1_5r4s2o,0.699800
t1_c1_5r4s2o,0.813572
t1_c1_5r4s2o,1.066386
t1_c1_5r4s2o,1.102274
t1_c1_5r4s2o,1.091327
t1_c1_5r4s2o,0.866959
