name,build_time
t2_c1_4r4s2o,0.954088
t2_c1_4r4s2o,0.969415
t2_c1_4r4s2o,1.151574
t2_c1_4r4s3o,0.709317
t2_c1_4r4s3o,0.851758
t2_c1_4r4s3o,0.922335
t2_c1_4r7s1o,1.284303
t2_c1_4r7s1o,1.269403
t2_c1_4r7s1o,1.122093
t2_c1_4r7s2o,0.869802
t2_c1_4r7s2o,1.175776
t2_c1_4r7s2o,1.003251
t2_c1_4r8s1o,1.301154
t2_c1_4r8s1o,1.282788
t2_c1_4r8s1o,1.299225
t2_c1_4r8s1operm,0.739369
t2_c1_4r8s1operm,0.644741
t2_c1_4r8s1operm,0.697970
t2_c1_4r8s1operm2,0.653133
t2_c1_4r8s1operm2,0.640822
t2_c1_4r8s1operm2,0.856375
t2_c1_4r8s2o,1.234920
t2_c1_4r8s2o,1.270427
t2_c1_4r8s2o,1.268908
t2_c1_4r8s3o,0.798055
t2_c1_4r8s3o,0.688968
t2_c1_4r8s3o,0.654543
t2_c1_5r15s2o,0.940080
t2_c1_5r15s2o,1.019817
t2_c1_5r15s2o,1.069134
t2_c1_5r16s1o,0.937634
t2_c1_5r16s1o,0.927974
t2_c1_5r16s1o,0.920508
t2_c1_5r16s2o,1.218704
t2_c1_5r16s2o,1.206283
t2_c1_5r16s2o,1.022079
t2_c1_5r2s1o,0.667734
t2_c1_5r2s1o,0.667937
t2_c1_5r2s1o,0.814821
t2_c1_5r2s2o,1.345544
t2_c1_5r2s2o,1.330845
t2_c1_5r2s2o,1.191358
t2_c1_5r2s3o,0.628648
t2_c1_5r2s3o,0.698263
t2_c1_5r2s3o,0.638672
t2_c1_5r2s4o,0.696208
t2_c1_5r2s4o,0.712489
t2_c1_5r2s4o,0.689664
t2_c1_5r3s1o,0.923357
t2_c1_5r3s1o,0.946285
t2_c1_5r3s1o,0.979261
t2_c1_5r3s2o,0.943366
t2_c1_5r3s2o,0.937932
t2_c1_5r3s2o,0.934282
t2_c1_5r3s3o,0.950487
t2_c1_5r3s3o,0.929753
t2_c1_5r3s3o,0.954907
t2_c1_5r3s4o,0.931676
t2_c1_5r3s4o,0.921797
t2_c1_5r3s4o,0.933598
t2_c1_5r4s1o,0.958378
t2_c1_5r4s1o,0.921820
t2_c1_5r4s1o,0.944159
t2_c1_5r4s1ostride,0.934455
t2_c1_5r4s1ostride,0.923434
t2_c1_5r4s1ostride,0.935439
t2_c1_5r4s2o,1.324909
t2_c1_5r4s2o,1.325879
t2_c1_5r4s2o,1.256379
t2_c1_5r4s2operm,0.698565
t2_c1_5r4s2operm,0.639453
t2_c1_5r4s2operm,0.621070
t2_c1_5r4s3o,0.625715
t2_c1_5r4s3o,0.657198
t2_c1_5r4s3o,0.669056
t2_c1_5r4s4o,0.920487
t2_c1_5r4s4o,0.927787
t2_c1_5r4s4o,0.924146
t2_c1_5r7s2o,1.357280
t2_c1_5r7s2o,0.913137
t2_c1_5r7s2o,0.951584
